time,q1,q2,q1_dot,q2_dot
13.6100,0.11601332,0.48985890,0.40977836,-0.07289332
13.6200,0.12010590,0.48911710,0.40872968,-0.07546476
13.6300,0.12418780,0.48834963,0.40764468,-0.07802949
13.6400,0.12825867,0.48755654,0.40652348,-0.08058730
13.6500,0.13231815,0.48673790,0.40536616,-0.08313794
13.6600,0.13636587,0.48589380,0.40417284,-0.08568120
13.6700,0.14040148,0.48502431,0.40294362,-0.08821685
13.6800,0.14442462,0.48412949,0.40167861,-0.09074467
13.6900,0.14843494,0.48320944,0.40037791,-0.09326442
13.7000,0.15243206,0.48226423,0.39904166,-0.09577589
13.7100,0.15641565,0.48129395,0.39766995,-0.09827885
13.7200,0.16038535,0.48029868,0.39626293,-0.10077308
13.7300,0.16434079,0.47927852,0.39482070,-0.10325837
13.7400,0.16828164,0.47823355,0.39334341,-0.10573447
13.7500,0.17220754,0.47716386,0.39183118,-0.10820119
13.7600,0.17611815,0.47606955,0.39028414,-0.11065830
13.7700,0.18001311,0.47495073,0.38870243,-0.11310557
13.7800,0.18389208,0.47380748,0.38708620,-0.11554280
13.7900,0.18775472,0.47263990,0.38543558,-0.11796977
13.8000,0.19160068,0.47144812,0.38375073,-0.12038626
13.8100,0.19542962,0.47023222,0.38203179,-0.12279205
13.8200,0.19924120,0.46899231,0.38027892,-0.12518694
13.8300,0.20303509,0.46772851,0.37849227,-0.12757071
13.8400,0.20681094,0.46644093,0.37667200,-0.12994314
13.8500,0.21056842,0.46512969,0.37481827,-0.13230404
13.8600,0.21430719,0.46379489,0.37293124,-0.13465318
13.8700,0.21802693,0.46243667,0.37101109,-0.13699036
13.8800,0.22172730,0.46105513,0.36905799,-0.13931537
13.8900,0.22540798,0.45965040,0.36707210,-0.14162801
13.9000,0.22906864,0.45822261,0.36505361,-0.14392807
13.9100,0.23270895,0.45677188,0.36300269,-0.14621534
13.9200,0.23632858,0.45529834,0.36091953,-0.14848963
13.9300,0.23992723,0.45380213,0.35880431,-0.15075072
13.9400,0.24350456,0.45228337,0.35665722,-0.15299843
13.9500,0.24706027,0.45074221,0.35447845,-0.15523254
13.9600,0.25059403,0.44917877,0.35226819,-0.15745287
13.9700,0.25410553,0.44759320,0.35002664,-0.15965921
13.9800,0.25759446,0.44598563,0.34775400,-0.16185137
13.9900,0.26106050,0.44435622,0.34545046,-0.16402915
14.0000,0.26450336,0.44270510,0.34311625,-0.16619236
14.0100,0.26792273,0.44103242,0.34075156,-0.16834081
14.0200,0.27131829,0.43933833,0.33835660,-0.17047431
14.0300,0.27468976,0.43762298,0.33593158,-0.17259267
14.0400,0.27803683,0.43588653,0.33347672,-0.17469569
14.0500,0.28135920,0.43412912,0.33099225,-0.17678320
14.0600,0.28465657,0.43235092,0.32847837,-0.17885500
14.0700,0.28792867,0.43055208,0.32593532,-0.18091092
14.0800,0.29117518,0.42873275,0.32336331,-0.18295076
14.0900,0.29439584,0.42689311,0.32076258,-0.18497436
14.1000,0.29759034,0.42503332,0.31813336,-0.18698152
14.1100,0.30075841,0.42315354,0.31547588,-0.18897208
14.1200,0.30389976,0.42125394,0.31279038,-0.19094585
14.1300,0.30701412,0.41933468,0.31007710,-0.19290266
14.1400,0.31010121,0.41739594,0.30733627,-0.19484234
14.1500,0.31316076,0.41543789,0.30456814,-0.19676471
14.1600,0.31619249,0.41346070,0.30177296,-0.19866960
14.1700,0.31919613,0.41146456,0.29895097,-0.20055684
14.1800,0.32217142,0.40944963,0.29610243,-0.20242627
14.1900,0.32511809,0.40741609,0.29322759,-0.20427772
14.2000,0.32803588,0.40536413,0.29032670,-0.20611102
14.2100,0.33092454,0.40329393,0.28740002,-0.20792602
14.2200,0.33378380,0.40120567,0.28444782,-0.20972255
14.2300,0.33661341,0.39909954,0.28147035,-0.21150044
14.2400,0.33941312,0.39697573,0.27846787,-0.21325955
14.2500,0.34218268,0.39483441,0.27544066,-0.21499972
14.2600,0.34492185,0.39267580,0.27238899,-0.21672079
14.2700,0.34763038,0.39050006,0.26931312,-0.21842261
14.2800,0.35030804,0.38830741,0.26621333,-0.22010503
14.2900,0.35295457,0.38609803,0.26308989,-0.22176790
14.3000,0.35556976,0.38387212,0.25994308,-0.22341107
14.3100,0.35815336,0.38162987,0.25677318,-0.22503439
14.3200,0.36070514,0.37937149,0.25358048,-0.22663773
14.3300,0.36322489,0.37709718,0.25036525,-0.22822093
14.3400,0.36571237,0.37480714,0.24712778,-0.22978386
14.3500,0.36816737,0.37250158,0.24386836,-0.23132638
14.3600,0.37058967,0.37018068,0.24058728,-0.23284836
14.3700,0.37297905,0.36784468,0.23728482,-0.23434965
14.3800,0.37533530,0.36549376,0.23396129,-0.23583012
14.3900,0.37765820,0.36312814,0.23061698,-0.23728965
14.4000,0.37994757,0.36074804,0.22725219,-0.23872810
14.4100,0.38220318,0.35835365,0.22386720,-0.24014534
14.4200,0.38442484,0.35594520,0.22046234,-0.24154125
14.4300,0.38661236,0.35352290,0.21703789,-0.24291571
14.4400,0.38876554,0.35108696,0.21359416,-0.24426859
14.4500,0.39088418,0.34863760,0.21013146,-0.24559977
14.4600,0.39296810,0.34617504,0.20665009,-0.24690914
14.4700,0.39501712,0.34369949,0.20315037,-0.24819658
14.4800,0.39703105,0.34121118,0.19963260,-0.24946197
14.4900,0.39900972,0.33871033,0.19609710,-0.25070520
14.5000,0.40095294,0.33619715,0.19254418,-0.25192616
14.5100,0.40286054,0.33367188,0.18897416,-0.25312474
14.5200,0.40473236,0.33113473,0.18538736,-0.25430084
14.5300,0.40656823,0.32858594,0.18178408,-0.25545436
14.5400,0.40836799,0.32602572,0.17816466,-0.25658518
14.5500,0.41013147,0.32345431,0.17452942,-0.25769321
14.5600,0.41185853,0.32087193,0.17087867,-0.25877834
14.5700,0.41354900,0.31827882,0.16721274,-0.25984050
14.5800,0.41520273,0.31567520,0.16353196,-0.26087957
14.5900,0.41681959,0.31306130,0.15983665,-0.26189547
14.6000,0.41839942,0.31043737,0.15612715,-0.26288811
14.6100,0.41994208,0.30780362,0.15240378,-0.26385739
14.6200,0.42144745,0.30516030,0.14866687,-0.26480324
14.6300,0.42291538,0.30250763,0.14491675,-0.26572557
14.6400,0.42434574,0.29984586,0.14115376,-0.26662429
14.6500,0.42573841,0.29717523,0.13737824,-0.26749933
14.6600,0.42709327,0.29449596,0.13359051,-0.26835061
14.6700,0.42841018,0.29180829,0.12979092,-0.26917806
14.6800,0.42968905,0.28911247,0.12597979,-0.26998159
14.6900,0.43092974,0.28640874,0.12215748,-0.27076114
14.7000,0.43213216,0.28369733,0.11832432,-0.27151664
14.7100,0.43329619,0.28097849,0.11448064,-0.27224803
14.7200,0.43442174,0.27825245,0.11062680,-0.27295523
14.7300,0.43550870,0.27551946,0.10676313,-0.27363818
14.7400,0.43655697,0.27277977,0.10288997,-0.27429683
14.7500,0.43756646,0.27003361,0.09900768,-0.27493112
14.7600,0.43853709,0.26728123,0.09511660,-0.27554098
14.7700,0.43946877,0.26452287,0.09121706,-0.27612637
14.7800,0.44036141,0.26175878,0.08730942,-0.27668723
14.7900,0.44121493,0.25898921,0.08339403,-0.27722352
14.8000,0.44202926,0.25621439,0.07947123,-0.27773518
14.8100,0.44280433,0.25343459,0.07554137,-0.27822217
14.8200,0.44354007,0.25065003,0.07160480,-0.27868444
14.8300,0.44423641,0.24786098,0.06766187,-0.27912197
14.8400,0.44489329,0.24506768,0.06371293,-0.27953470
14.8500,0.44551065,0.24227037,0.05975833,-0.27992259
14.8600,0.44608843,0.23946931,0.05579842,-0.28028563
14.8700,0.44662660,0.23666474,0.05183355,-0.28062377
14.8800,0.44712509,0.23385692,0.04786409,-0.28093698
14.8900,0.44758387,0.23104608,0.04389037,-0.28122524
14.9000,0.44800288,0.22823249,0.03991275,-0.28148851
14.9100,0.44838211,0.22541640,0.03593158,-0.28172679
14.9200,0.44872151,0.22259804,0.03194723,-0.28194004
14.9300,0.44902104,0.21977768,0.02796004,-0.28212824
14.9400,0.44928070,0.21695556,0.02397036,-0.28229139
14.9500,0.44950044,0.21413194,0.01997855,-0.28242946
14.9600,0.44968026,0.21130705,0.01598497,-0.28254244
14.9700,0.44982014,0.20848117,0.01198997,-0.28263033
14.9800,0.44992006,0.20565453,0.00799391,-0.28269311
14.9900,0.44998001,0.20282739,0.00399713,-0.28273078
15.0000,0.45000000,0.20000000,0.00000000,-0.28274334
15.0100,0.44998001,0.19717261,-0.00399713,-0.28273078
15.0200,0.44992006,0.19434547,-0.00799391,-0.28269311
15.0300,0.44982014,0.19151883,-0.01198997,-0.28263033
15.0400,0.44968026,0.18869295,-0.01598497,-0.28254244
15.0500,0.44950044,0.18586806,-0.01997855,-0.28242946
15.0600,0.44928070,0.18304444,-0.02397036,-0.28229139
15.0700,0.44902104,0.18022232,-0.02796004,-0.28212824
15.0800,0.44872151,0.17740196,-0.03194723,-0.28194004
15.0900,0.44838211,0.17458360,-0.03593158,-0.28172679
15.1000,0.44800288,0.17176751,-0.03991275,-0.28148851
15.1100,0.44758387,0.16895392,-0.04389037,-0.28122524
15.1200,0.44712509,0.16614308,-0.04786409,-0.28093698
15.1300,0.44662660,0.16333526,-0.05183355,-0.28062377
15.1400,0.44608843,0.16053069,-0.05579842,-0.28028563
15.1500,0.44551065,0.15772963,-0.05975833,-0.27992259
15.1600,0.44489329,0.15493232,-0.06371293,-0.27953470
15.1700,0.44423641,0.15213902,-0.06766187,-0.27912197
15.1800,0.44354007,0.14934997,-0.07160480,-0.27868444
15.1900,0.44280433,0.14656541,-0.07554137,-0.27822217
15.2000,0.44202926,0.14378561,-0.07947123,-0.27773518
15.2100,0.44121493,0.14101079,-0.08339403,-0.27722352
15.2200,0.44036141,0.13824122,-0.08730942,-0.27668723
15.2300,0.43946877,0.13547713,-0.09121706,-0.27612637
15.2400,0.43853709,0.13271877,-0.09511660,-0.27554098
15.2500,0.43756646,0.12996639,-0.09900768,-0.27493112
15.2600,0.43655697,0.12722023,-0.10288997,-0.27429683
15.2700,0.43550870,0.12448054,-0.10676313,-0.27363818
15.2800,0.43442174,0.12174755,-0.11062680,-0.27295523
15.2900,0.43329619,0.11902151,-0.11448064,-0.27224803
15.3000,0.43213216,0.11630267,-0.11832432,-0.27151664
15.3100,0.43092974,0.11359126,-0.12215748,-0.27076114
15.3200,0.42968905,0.11088753,-0.12597979,-0.26998159
15.3300,0.42841018,0.10819171,-0.12979092,-0.26917806
15.3400,0.42709327,0.10550404,-0.13359051,-0.26835061
15.3500,0.42573841,0.10282477,-0.13737824,-0.26749933
15.3600,0.42434574,0.10015414,-0.14115376,-0.26662429
15.3700,0.42291538,0.09749237,-0.14491675,-0.26572557
15.3800,0.42144745,0.09483970,-0.14866687,-0.26480324
15.3900,0.41994208,0.09219638,-0.15240378,-0.26385739
15.4000,0.41839942,0.08956263,-0.15612715,-0.26288811
15.4100,0.41681959,0.08693870,-0.15983665,-0.26189547
15.4200,0.41520273,0.08432480,-0.16353196,-0.26087957
15.4300,0.41354900,0.08172118,-0.16721274,-0.25984050
15.4400,0.41185853,0.07912807,-0.17087867,-0.25877834
15.4500,0.41013147,0.07654569,-0.17452942,-0.25769321
15.4600,0.40836799,0.07397428,-0.17816466,-0.25658518
15.4700,0.40656823,0.07141406,-0.18178408,-0.25545436
15.4800,0.40473236,0.06886527,-0.18538736,-0.25430084
15.4900,0.40286054,0.06632812,-0.18897416,-0.25312474
15.5000,0.40095294,0.06380285,-0.19254418,-0.25192616
15.5100,0.39900972,0.06128967,-0.19609710,-0.25070520
15.5200,0.39703105,0.05878882,-0.19963260,-0.24946197
15.5300,0.39501712,0.05630051,-0.20315037,-0.24819658
15.5400,0.39296810,0.05382496,-0.20665009,-0.24690914
15.5500,0.39088418,0.05136240,-0.21013146,-0.24559977
15.5600,0.38876554,0.04891304,-0.21359416,-0.24426859
15.5700,0.38661236,0.04647710,-0.21703789,-0.24291571
15.5800,0.38442484,0.04405480,-0.22046234,-0.24154125
15.5900,0.38220318,0.04164635,-0.22386720,-0.24014534
15.6000,0.37994757,0.03925196,-0.22725219,-0.23872810
15.6100,0.37765820,0.03687186,-0.23061698,-0.23728965
15.6200,0.37533530,0.03450624,-0.23396129,-0.23583012
15.6300,0.37297905,0.03215532,-0.23728482,-0.23434965
15.6400,0.37058967,0.02981932,-0.24058728,-0.23284836
15.6500,0.36816737,0.02749842,-0.24386836,-0.23132638
15.6600,0.36571237,0.02519286,-0.24712778,-0.22978386
15.6700,0.36322489,0.02290282,-0.25036525,-0.22822093
15.6800,0.36070514,0.02062851,-0.25358048,-0.22663773
15.6900,0.35815336,0.01837013,-0.25677318,-0.22503439
15.7000,0.35556976,0.01612788,-0.25994308,-0.22341107
15.7100,0.35295457,0.01390197,-0.26308989,-0.22176790
15.7200,0.35030804,0.01169259,-0.26621333,-0.22010503
15.7300,0.34763038,0.00949994,-0.26931312,-0.21842261
15.7400,0.34492185,0.00732420,-0.27238899,-0.21672079
15.7500,0.34218268,0.00516559,-0.27544066,-0.21499972
15.7600,0.33941312,0.00302427,-0.27846787,-0.21325955
15.7700,0.33661341,0.00090046,-0.28147035,-0.21150044
15.7800,0.33378380,-0.00120567,-0.28444782,-0.20972255
15.7900,0.33092454,-0.00329393,-0.28740002,-0.20792602
15.8000,0.32803588,-0.00536413,-0.29032670,-0.20611102
15.8100,0.32511809,-0.00741609,-0.29322759,-0.20427772
15.8200,0.32217142,-0.00944963,-0.29610243,-0.20242627
15.8300,0.31919613,-0.01146456,-0.29895097,-0.20055684
15.8400,0.31619249,-0.01346070,-0.30177296,-0.19866960
15.8500,0.31316076,-0.01543789,-0.30456814,-0.19676471
15.8600,0.31010121,-0.01739594,-0.30733627,-0.19484234
15.8700,0.30701412,-0.01933468,-0.31007710,-0.19290266
15.8800,0.30389976,-0.02125394,-0.31279038,-0.19094585
15.8900,0.30075841,-0.02315354,-0.31547588,-0.18897208
15.9000,0.29759034,-0.02503332,-0.31813336,-0.18698152
15.9100,0.29439584,-0.02689311,-0.32076258,-0.18497436
15.9200,0.29117518,-0.02873275,-0.32336331,-0.18295076
15.9300,0.28792867,-0.03055208,-0.32593532,-0.18091092
15.9400,0.28465657,-0.03235092,-0.32847837,-0.17885500
15.9500,0.28135920,-0.03412912,-0.33099225,-0.17678320
15.9600,0.27803683,-0.03588653,-0.33347672,-0.17469569
15.9700,0.27468976,-0.03762298,-0.33593158,-0.17259267
15.9800,0.27131829,-0.03933833,-0.33835660,-0.17047431
15.9900,0.26792273,-0.04103242,-0.34075156,-0.16834081
16.0000,0.26450336,-0.04270510,-0.34311625,-0.16619236
16.0100,0.26106050,-0.04435622,-0.34545046,-0.16402915
16.0200,0.25759446,-0.04598563,-0.34775400,-0.16185137
16.0300,0.25410553,-0.04759320,-0.35002664,-0.15965921
16.0400,0.25059403,-0.04917877,-0.35226819,-0.15745287
16.0500,0.24706027,-0.05074221,-0.35447845,-0.15523254
16.0600,0.24350456,-0.05228337,-0.35665722,-0.15299843
16.0700,0.23992723,-0.05380213,-0.35880431,-0.15075072
16.0800,0.23632858,-0.05529834,-0.36091953,-0.14848963
16.0900,0.23270895,-0.05677188,-0.36300269,-0.14621534
16.1000,0.22906864,-0.05822261,-0.36505361,-0.14392807
16.1100,0.22540798,-0.05965040,-0.36707210,-0.14162801
16.1200,0.22172730,-0.06105513,-0.36905799,-0.13931537
16.1300,0.21802693,-0.06243667,-0.37101109,-0.13699036
16.1400,0.21430719,-0.06379489,-0.37293124,-0.13465318
16.1500,0.21056842,-0.06512969,-0.37481827,-0.13230404
16.1600,0.20681094,-0.06644093,-0.37667200,-0.12994314
16.1700,0.20303509,-0.06772851,-0.37849227,-0.12757071
16.1800,0.19924120,-0.06899231,-0.38027892,-0.12518694
16.1900,0.19542962,-0.07023222,-0.38203179,-0.12279205
16.2000,0.19160068,-0.07144812,-0.38375073,-0.12038626
16.2100,0.18775472,-0.07263990,-0.38543558,-0.11796977
16.2200,0.18389208,-0.07380748,-0.38708620,-0.11554280
16.2300,0.18001311,-0.07495073,-0.38870243,-0.11310557
16.2400,0.17611815,-0.07606955,-0.39028414,-0.11065830
16.2500,0.17220754,-0.07716386,-0.39183118,-0.10820119
16.2600,0.16828164,-0.07823355,-0.39334341,-0.10573447
16.2700,0.16434079,-0.07927852,-0.39482070,-0.10325837
16.2800,0.16038535,-0.08029868,-0.39626293,-0.10077308
16.2900,0.15641565,-0.08129395,-0.39766995,-0.09827885
16.3000,0.15243206,-0.08226423,-0.39904166,-0.09577589
16.3100,0.14843494,-0.08320944,-0.40037791,-0.09326442
16.3200,0.14442462,-0.08412949,-0.40167861,-0.09074467
16.3300,0.14040148,-0.08502431,-0.40294362,-0.08821685
16.3400,0.13636587,-0.08589380,-0.40417284,-0.08568120
16.3500,0.13231815,-0.08673790,-0.40536616,-0.08313794
16.3600,0.12825867,-0.08755654,-0.40652348,-0.08058730
16.3700,0.12418780,-0.08834963,-0.40764468,-0.07802949
16.3800,0.12010590,-0.08911710,-0.40872968,-0.07546476
16.3900,0.11601332,-0.08985890,-0.40977836,-0.07289332
16.4000,0.11191045,-0.09057495,-0.41079066,-0.07031541
16.4100,0.10779763,-0.09126519,-0.41176646,-0.06773125
16.4200,0.10367524,-0.09192955,-0.41270568,-0.06514108
16.4300,0.09954364,-0.09256799,-0.41360825,-0.06254511
16.4400,0.09540320,-0.09318044,-0.41447408,-0.05994360
16.4500,0.09125428,-0.09376684,-0.41530309,-0.05733676
16.4600,0.08709726,-0.09432716,-0.41609521,-0.05472482
16.4700,0.08293250,-0.09486132,-0.41685038,-0.05210803
16.4800,0.07876038,-0.09536930,-0.41756851,-0.04948660
16.4900,0.07458126,-0.09585104,-0.41824956,-0.04686078
16.5000,0.07039551,-0.09630650,-0.41889345,-0.04423080
16.5100,0.06620351,-0.09673564,-0.41950013,-0.04159689
16.5200,0.06200563,-0.09713843,-0.42006956,-0.03895929
16.5300,0.05780224,-0.09751482,-0.42060167,-0.03631822
16.5400,0.05359372,-0.09786478,-0.42109641,-0.03367393
16.5500,0.04938044,-0.09818829,-0.42155376,-0.03102665
16.5600,0.04516277,-0.09848531,-0.42197366,-0.02837661
16.5700,0.04094109,-0.09875581,-0.42235608,-0.02572405
16.5800,0.03671578,-0.09899978,-0.42270098,-0.02306920
16.5900,0.03248720,-0.09921719,-0.42300833,-0.02041231
16.6000,0.02825573,-0.09940802,-0.42327811,-0.01775360
16.6100,0.02402176,-0.09957225,-0.42351030,-0.01509332
16.6200,0.01978565,-0.09970988,-0.42370486,-0.01243169
16.6300,0.01554779,-0.09982088,-0.42386179,-0.00976896
16.6400,0.01130854,-0.09990526,-0.42398107,-0.00710537
16.6500,0.00706829,-0.09996299,-0.42406269,-0.00444114
16.6600,0.00282741,-0.09999408,-0.42410664,-0.00177652
16.6700,-0.00141371,-0.09999852,-0.42411292,0.00088826
16.6800,-0.00565472,-0.09997631,-0.42408152,0.00355296
16.6900,-0.00989522,-0.09992746,-0.42401246,0.00621735
16.7000,-0.01413484,-0.09985197,-0.42390573,0.00888118
16.7100,-0.01837321,-0.09974984,-0.42376135,0.01154423
16.7200,-0.02260994,-0.09962109,-0.42357933,0.01420625
16.7300,-0.02684467,-0.09946572,-0.42335969,0.01686700
16.7400,-0.03107701,-0.09928375,-0.42310244,0.01952626
16.7500,-0.03530659,-0.09907520,-0.42280760,0.02218379
16.7600,-0.03953304,-0.09884008,-0.42247521,0.02483934
16.7700,-0.04375597,-0.09857842,-0.42210530,0.02749269
16.7800,-0.04797502,-0.09829024,-0.42169789,0.03014359
16.7900,-0.05218981,-0.09797556,-0.42125302,0.03279182
16.8000,-0.05639996,-0.09763441,-0.42077073,0.03543714
16.8100,-0.06060510,-0.09726683,-0.42025107,0.03807930
16.8200,-0.06480485,-0.09687284,-0.41969408,0.04071809
16.8300,-0.06899885,-0.09645248,-0.41909981,0.04335326
16.8400,-0.07318672,-0.09600578,-0.41846832,0.04598458
16.8500,-0.07736810,-0.09553280,-0.41779965,0.04861181
16.8600,-0.08154259,-0.09503356,-0.41709387,0.05123472
16.8700,-0.08570985,-0.09450812,-0.41635104,0.05385309
16.8800,-0.08986949,-0.09395652,-0.41557123,0.05646667
16.8900,-0.09402115,-0.09337880,-0.41475451,0.05907523
16.9000,-0.09816446,-0.09277503,-0.41390095,0.06167855
16.9100,-0.10229905,-0.09214525,-0.41301062,0.06427639
16.9200,-0.10642455,-0.09148952,-0.41208360,0.06686852
16.9300,-0.11054060,-0.09080790,-0.41111998,0.06945471
16.9400,-0.11464683,-0.09010045,-0.41011984,0.07203473
16.9500,-0.11874287,-0.08936723,-0.40908328,0.07460835
16.9600,-0.12282837,-0.08860830,-0.40801037,0.07717534
16.9700,-0.12690296,-0.08782374,-0.40690123,0.07973548
16.9800,-0.13096628,-0.08701362,-0.40575594,0.08228854
16.9900,-0.13501796,-0.08617800,-0.40457461,0.08483428
17.0000,-0.13905765,-0.08531695,-0.40335734,0.08737250
17.0100,-0.14308499,-0.08443057,-0.40210425,0.08990295
17.0200,-0.14709961,-0.08351892,-0.40081543,0.09242541
17.0300,-0.15110118,-0.08258209,-0.39949102,0.09493967
17.0400,-0.15508932,-0.08162016,-0.39813112,0.09744549
17.0500,-0.15906368,-0.08063321,-0.39673585,0.09994266
17.0600,-0.16302392,-0.07962133,-0.39530535,0.10243095
17.0700,-0.16696967,-0.07858462,-0.39383973,0.10491014
17.0800,-0.17090059,-0.07752316,-0.39233913,0.10738001
17.0900,-0.17481634,-0.07643705,-0.39080368,0.10984034
17.1000,-0.17871655,-0.07532639,-0.38923351,0.11229092
17.1100,-0.18260089,-0.07419127,-0.38762877,0.11473152
17.1200,-0.18646901,-0.07303179,-0.38598960,0.11716194
17.1300,-0.19032057,-0.07184806,-0.38431615,0.11958194
17.1400,-0.19415522,-0.07064019,-0.38260855,0.12199132
17.1500,-0.19797263,-0.06940827,-0.38086697,0.12438987
17.1600,-0.20177245,-0.06815243,-0.37909156,0.12677737
17.1700,-0.20555435,-0.06687276,-0.37728248,0.12915360
17.1800,-0.20931799,-0.06556939,-0.37543988,0.13151837
17.1900,-0.21306303,-0.06424243,-0.37356394,0.13387145
17.2000,-0.21678915,-0.06289200,-0.37165481,0.13621264
17.2100,-0.22049602,-0.06151822,-0.36971268,0.13854173
17.2200,-0.22418330,-0.06012121,-0.36773770,0.14085852
17.2300,-0.22785066,-0.05870109,-0.36573005,0.14316279
17.2400,-0.23149779,-0.05725800,-0.36368992,0.14545435
17.2500,-0.23512435,-0.05579205,-0.36161749,0.14773299
17.2600,-0.23873003,-0.05430338,-0.35951293,0.14999850
17.2700,-0.24231451,-0.05279212,-0.35737645,0.15225069
17.2800,-0.24587746,-0.05125841,-0.35520821,0.15448936
17.2900,-0.24941857,-0.04970238,-0.35300843,0.15671431
17.3000,-0.25293752,-0.04812417,-0.35077728,0.15892533
17.3100,-0.25643401,-0.04652392,-0.34851498,0.16112224
17.3200,-0.25990772,-0.04490178,-0.34622173,0.16330483
17.3300,-0.26335834,-0.04325787,-0.34389772,0.16547292
17.3400,-0.26678557,-0.04159237,-0.34154316,0.16762632
17.3500,-0.27018910,-0.03990540,-0.33915827,0.16976482
17.3600,-0.27356863,-0.03819712,-0.33674324,0.17188824
17.3700,-0.27692387,-0.03646768,-0.33429831,0.17399640
17.3800,-0.28025450,-0.03471724,-0.33182369,0.17608910
17.3900,-0.28356024,-0.03294595,-0.32931958,0.17816615
17.4000,-0.28684080,-0.03115397,-0.32678623,0.18022739
17.4100,-0.29009587,-0.02934146,-0.32422385,0.18227261
17.4200,-0.29332518,-0.02750857,-0.32163267,0.18430164
17.4300,-0.29652843,-0.02565548,-0.31901292,0.18631431
17.4400,-0.29970534,-0.02378234,-0.31636484,0.18831042
17.4500,-0.30285563,-0.02188933,-0.31368865,0.19028981
17.4600,-0.30597902,-0.01997660,-0.31098460,0.19225229
17.4700,-0.30907523,-0.01804434,-0.30825292,0.19419769
17.4800,-0.31214399,-0.01609271,-0.30549387,0.19612585
17.4900,-0.31518502,-0.01412188,-0.30270768,0.19803659
17.5000,-0.31819805,-0.01213203,-0.29989460,0.19992973
17.5100,-0.32118282,-0.01012335,-0.29705488,0.20180512
17.5200,-0.32413906,-0.00809599,-0.29418878,0.20366258
17.5300,-0.32706651,-0.00605015,-0.29129654,0.20550195
17.5400,-0.32996491,-0.00398601,-0.28837843,0.20732306
17.5500,-0.33283399,-0.00190375,-0.28543471,0.20912577
17.5600,-0.33567352,0.00019644,-0.28246563,0.21090989
17.5700,-0.33848322,0.00231438,-0.27947146,0.21267528
17.5800,-0.34126286,0.00444988,-0.27645247,0.21442178
17.5900,-0.34401219,0.00660275,-0.27340892,0.21614923
17.6000,-0.34673096,0.00877280,-0.27034108,0.21785749
17.6100,-0.34941893,0.01095984,-0.26724923,0.21954639
17.6200,-0.35207586,0.01316367,-0.26413364,0.22121579
17.6300,-0.35470153,0.01538409,-0.26099460,0.22286554
17.6400,-0.35729568,0.01762091,-0.25783236,0.22449550
17.6500,-0.35985810,0.01987393,-0.25464723,0.22610551
17.6600,-0.36238855,0.02214295,-0.25143948,0.22769544
17.6700,-0.36488681,0.02442777,-0.24820939,0.22926515
17.6800,-0.36735266,0.02672819,-0.24495725,0.23081449
17.6900,-0.36978588,0.02904400,-0.24168336,0.23234332
17.7000,-0.37218626,0.03137499,-0.23838800,0.23385152
17.7100,-0.37455357,0.03372096,-0.23507146,0.23533895
17.7200,-0.37688762,0.03608170,-0.23173404,0.23680547
17.7300,-0.37918819,0.03845700,-0.22837604,0.23825096
17.7400,-0.38145507,0.04084664,-0.22499776,0.23967529
17.7500,-0.38368807,0.04325043,-0.22159948,0.24107833
17.7600,-0.38588700,0.04566814,-0.21818153,0.24245995
17.7700,-0.38805164,0.04809956,-0.21474419,0.24382004
17.7800,-0.39018182,0.05054447,-0.21128778,0.24515847
17.7900,-0.39227733,0.05300265,-0.20781260,0.24647512
17.8000,-0.39433801,0.05547390,-0.20431896,0.24776988
17.8100,-0.39636365,0.05795798,-0.20080718,0.24904263
17.8200,-0.39835409,0.06045468,-0.19727755,0.25029326
17.8300,-0.40030914,0.06296377,-0.19373041,0.25152165
17.8400,-0.40222864,0.06548504,-0.19016605,0.25272771
17.8500,-0.40411241,0.06801825,-0.18658480,0.25391132
17.8600,-0.40596028,0.07056319,-0.18298698,0.25507237
17.8700,-0.40777209,0.07311962,-0.17937291,0.25621076
17.8800,-0.40954769,0.07568733,-0.17574290,0.25732640
17.8900,-0.41128690,0.07826607,-0.17209729,0.25841918
17.9000,-0.41298958,0.08085563,-0.16843638,0.25948901
17.9100,-0.41465558,0.08345578,-0.16476052,0.26053578
17.9200,-0.41628474,0.08606627,-0.16107001,0.26155942
17.9300,-0.41787693,0.08868689,-0.15736521,0.26255982
17.9400,-0.41943200,0.09131739,-0.15364642,0.26353690
17.9500,-0.42094981,0.09395755,-0.14991399,0.26449057
17.9600,-0.42243024,0.09660712,-0.14616824,0.26542075
17.9700,-0.42387314,0.09926588,-0.14240950,0.26632735
17.9800,-0.42527838,0.10193359,-0.13863812,0.26721029
17.9900,-0.42664586,0.10461001,-0.13485442,0.26806950
18.0000,-0.42797543,0.10729490,-0.13105875,0.26890489
18.0100,-0.42926699,0.10998803,-0.12725143,0.26971641
18.0200,-0.43052042,0.11268915,-0.12343281,0.27050396
18.0300,-0.43173561,0.11539803,-0.11960322,0.27126749
18.0400,-0.43291245,0.11811442,-0.11576301,0.27200692
18.0500,-0.43405084,0.12083809,-0.11191252,0.27272218
18.0600,-0.43515067,0.12356878,-0.10805209,0.27341323
18.0700,-0.43621185,0.12630627,-0.10418206,0.27407999
18.0800,-0.43723428,0.12905030,-0.10030277,0.27472240
18.0900,-0.43821787,0.13180064,-0.09641458,0.27534041
